Invoice,Order_Revenue,Units,Unique_Products,Average_Item_Value,Customer_ID,Country,Order_Date,Basket_Size
579419,94.02,48,6,1.95875,12471.0,Germany,2011-11-29 13:01:00,Large
579427,231.18,67,21,3.45044776119403,16479.0,United Kingdom,2011-11-29 13:04:00,Very Large
579430,190.78,128,39,1.49046875,12748.0,United Kingdom,2011-11-29 13:06:00,Very Large
579432,282.18,168,18,1.6796428571428572,15311.0,United Kingdom,2011-11-29 13:12:00,Very Large
579433,302.87,173,18,1.750693641618497,17466.0,United Kingdom,2011-11-29 13:15:00,Very Large
579434,308.55,287,16,1.0750871080139373,16678.0,United Kingdom,2011-11-29 13:17:00,Very Large
579435,43.5,6,2,7.25,16782.0,United Kingdom,2011-11-29 13:20:00,Medium
579436,37.92,48,1,0.79,14785.0,United Kingdom,2011-11-29 13:21:00,Large
579437,31.85,5,2,6.37,16852.0,United Kingdom,2011-11-29 13:22:00,Small
579439,298.48,120,7,2.4873333333333334,13426.0,United Kingdom,2011-11-29 13:29:00,Very Large
579440,471.98,202,23,2.3365346534653466,14388.0,United Kingdom,2011-11-29 13:32:00,Very Large
579441,281.9,21,5,13.423809523809522,12464.0,Belgium,2011-11-29 13:33:00,Large
579442,262.8,88,15,2.9863636363636363,15152.0,United Kingdom,2011-11-29 13:37:00,Very Large
579443,69.65,35,14,1.9900000000000002,16479.0,United Kingdom,2011-11-29 13:40:00,Large
579444,395.97,217,20,1.824746543778802,13999.0,United Kingdom,2011-11-29 13:40:00,Very Large
579445,183.60000000000002,72,3,2.5500000000000003,15206.0,United Kingdom,2011-11-29 13:41:00,Very Large
579446,528.48,368,32,1.4360869565217391,14121.0,United Kingdom,2011-11-29 13:43:00,Very Large
579447,628.16,279,27,2.251469534050179,14390.0,United Kingdom,2011-11-29 13:46:00,Very Large
579448,4.68,12,1,0.38999999999999996,14390.0,United Kingdom,2011-11-29 13:49:00,Medium
579449,251.0,200,2,1.255,17101.0,United Kingdom,2011-11-29 13:57:00,Very Large
579450,967.5,774,1,1.25,12901.0,United Kingdom,2011-11-29 13:59:00,Very Large
579451,237.6,48,1,4.95,13147.0,United Kingdom,2011-11-29 13:59:00,Large
579452,225.0,36,1,6.25,13199.0,United Kingdom,2011-11-29 14:00:00,Large
579453,108.74,90,9,1.208222222222222,12748.0,United Kingdom,2011-11-29 14:03:00,Very Large
579454,70.81,157,7,0.45101910828025477,12901.0,United Kingdom,2011-11-29 14:08:00,Very Large
579455,318.8,221,19,1.4425339366515837,15239.0,United Kingdom,2011-11-29 14:14:00,Very Large
579456,201.78,151,70,1.3362913907284768,13428.0,United Kingdom,2011-11-29 14:20:00,Very Large
579457,316.70000000000005,152,7,2.083552631578948,14824.0,United Kingdom,2011-11-29 14:20:00,Very Large
579458,285.41,139,90,2.053309352517986,16549.0,United Kingdom,2011-11-29 14:38:00,Very Large
579459,321.90000000000003,99,4,3.251515151515152,17173.0,United Kingdom,2011-11-29 14:38:00,Very Large
579461,1039.09,453,32,2.2937969094922734,15615.0,United Kingdom,2011-11-29 14:42:00,Very Large
579462,310.78,255,10,1.2187450980392156,13211.0,United Kingdom,2011-11-29 14:43:00,Very Large
579463,16.4,2,2,8.2,,United Kingdom,2011-11-29 14:47:00,Small
579464,179.7,104,10,1.7278846153846152,15214.0,United Kingdom,2011-11-29 14:51:00,Very Large
579465,218.75,113,34,1.9358407079646018,15790.0,United Kingdom,2011-11-29 14:53:00,Very Large
579466,306.0,72,2,4.25,15189.0,United Kingdom,2011-11-29 14:57:00,Very Large
579467,287.51,109,15,2.6377064220183484,15755.0,United Kingdom,2011-11-29 14:57:00,Very Large
579468,231.21,76,33,3.0422368421052632,14711.0,United Kingdom,2011-11-29 14:58:00,Very Large
579469,179.0,100,1,1.79,13068.0,United Kingdom,2011-11-29 15:00:00,Very Large
579470,1067.57,582,193,1.8343127147766323,16549.0,United Kingdom,2011-11-29 15:06:00,Very Large
579471,3063.88,404,166,7.583861386138614,,United Kingdom,2011-11-29 15:08:00,Very Large
579472,277.48,172,115,1.6132558139534885,13521.0,United Kingdom,2011-11-29 15:09:00,Very Large
579473,392.06,279,24,1.4052329749103942,13198.0,United Kingdom,2011-11-29 15:17:00,Very Large
579489,129.15,27,10,4.783333333333333,16775.0,United Kingdom,2011-11-29 15:22:00,Large
579491,310.67,177,51,1.7551977401129943,14723.0,United Kingdom,2011-11-29 15:23:00,Very Large
579492,696.12,303,14,2.2974257425742572,12670.0,France,2011-11-29 15:23:00,Very Large
579493,344.62,220,18,1.5664545454545455,15570.0,United Kingdom,2011-11-29 15:24:00,Very Large
579494,30.0,24,1,1.25,17468.0,United Kingdom,2011-11-29 15:33:00,Large
579495,327.48,180,8,1.8193333333333335,13576.0,United Kingdom,2011-11-29 15:34:00,Very Large
579497,133.5,86,31,1.552325581395349,14349.0,United Kingdom,2011-11-29 15:39:00,Very Large
579498,3651.6,2040,1,1.79,12798.0,Japan,2011-11-29 15:52:00,Very Large
579499,574.98,378,29,1.521111111111111,17682.0,United Kingdom,2011-11-29 15:59:00,Very Large
579501,2075.81,625,29,3.321296,14088.0,United Kingdom,2011-11-29 16:16:00,Very Large
579503,170.74,117,31,1.4593162393162393,17097.0,Spain,2011-11-29 16:23:00,Very Large
579505,444.87,407,7,1.093046683046683,13078.0,United Kingdom,2011-11-29 16:31:00,Very Large
579506,138.21,119,11,1.1614285714285715,15089.0,United Kingdom,2011-11-29 16:31:00,Very Large
579507,261.68,120,16,2.1806666666666668,15297.0,United Kingdom,2011-11-29 16:32:00,Very Large
579508,5805.01,1517,578,3.8266381015161506,,United Kingdom,2011-11-29 16:33:00,Very Large
579509,148.78,47,9,3.165531914893617,12963.0,United Kingdom,2011-11-29 16:44:00,Large
579510,727.0500000000001,445,27,1.6338202247191014,14554.0,United Kingdom,2011-11-29 16:44:00,Very Large
579511,23.4,12,1,1.95,14836.0,United Kingdom,2011-11-29 16:45:00,Medium
579512,4789.02,1345,503,3.5606096654275095,,United Kingdom,2011-11-29 16:47:00,Very Large
579513,123.15,127,3,0.9696850393700788,12971.0,United Kingdom,2011-11-29 17:03:00,Very Large
579514,283.64,64,12,4.431875,16688.0,United Kingdom,2011-11-29 17:12:00,Very Large
579515,370.13,238,19,1.5551680672268908,14191.0,United Kingdom,2011-11-29 17:23:00,Very Large
579516,754.99,352,149,2.1448579545454547,17841.0,United Kingdom,2011-11-29 17:52:00,Very Large
579517,34.120000000000005,16,7,2.1325000000000003,12748.0,United Kingdom,2011-11-29 18:02:00,Medium
579518,78.22,46,15,1.7004347826086956,12748.0,United Kingdom,2011-11-29 18:05:00,Large
579520,184.29,66,45,2.792272727272727,12748.0,United Kingdom,2011-11-29 18:14:00,Very Large
579522,284.38,160,15,1.777375,14432.0,United Kingdom,2011-11-30 08:04:00,Very Large
579523,729.6,204,7,3.5764705882352943,15903.0,United Kingdom,2011-11-30 08:08:00,Very Large
579524,302.56,134,17,2.257910447761194,16295.0,United Kingdom,2011-11-30 08:17:00,Very Large
579525,1288.64,950,24,1.356463157894737,15113.0,United Kingdom,2011-11-30 08:23:00,Very Large
579526,170.16,88,3,1.9336363636363636,18058.0,United Kingdom,2011-11-30 08:38:00,Very Large
579527,441.04,270,18,1.6334814814814815,18210.0,United Kingdom,2011-11-30 08:43:00,Very Large
579528,119.0,51,4,2.3333333333333335,12787.0,Netherlands,2011-11-30 08:44:00,Very Large
579529,531.21,270,27,1.9674444444444446,12488.0,France,2011-11-30 08:50:00,Very Large
579530,288.36,154,19,1.8724675324675326,14794.0,United Kingdom,2011-11-30 09:00:00,Very Large
579531,588.42,418,12,1.4077033492822966,17017.0,United Kingdom,2011-11-30 09:18:00,Very Large
579533,329.85,84,17,3.9267857142857148,12953.0,United Kingdom,2011-11-30 09:24:00,Very Large
579534,38.16,36,1,1.0599999999999998,13784.0,United Kingdom,2011-11-30 09:33:00,Large
579535,353.40000000000003,193,18,1.8310880829015546,15414.0,United Kingdom,2011-11-30 09:50:00,Very Large
579536,968.9,674,60,1.4375370919881305,12957.0,United Kingdom,2011-11-30 09:53:00,Very Large
579537,18.15,5,5,3.63,,United Kingdom,2011-11-30 09:58:00,Small
579538,1239.38,1390,14,0.8916402877697842,14062.0,United Kingdom,2011-11-30 10:04:00,Very Large
579539,350.97,100,18,3.5097000000000005,14911.0,EIRE,2011-11-30 10:06:00,Very Large
579540,434.8,172,22,2.527906976744186,13658.0,United Kingdom,2011-11-30 10:11:00,Very Large
579541,275.14,133,45,2.068721804511278,14653.0,United Kingdom,2011-11-30 10:12:00,Very Large
579542,107.6,36,4,2.988888888888889,13658.0,United Kingdom,2011-11-30 10:13:00,Large
579543,16.66,3,2,5.553333333333334,14653.0,United Kingdom,2011-11-30 10:14:00,Small
579544,314.73,111,15,2.8354054054054054,14540.0,United Kingdom,2011-11-30 10:15:00,Very Large
579545,931.46,515,18,1.8086601941747573,13098.0,United Kingdom,2011-11-30 10:18:00,Very Large
579546,306.97,228,17,1.3463596491228071,,United Kingdom,2011-11-30 10:37:00,Very Large
579548,181.45,63,10,2.88015873015873,15073.0,United Kingdom,2011-11-30 10:44:00,Very Large
579549,163.22,196,12,0.8327551020408164,13203.0,United Kingdom,2011-11-30 10:45:00,Very Large
579550,569.09,264,29,2.1556439393939395,12630.0,Finland,2011-11-30 10:48:00,Very Large
579551,450.40000000000003,144,9,3.127777777777778,15782.0,United Kingdom,2011-11-30 10:49:00,Very Large
579552,788.46,440,17,1.7919545454545456,16210.0,United Kingdom,2011-11-30 10:54:00,Very Large
579553,760.71,354,31,2.148898305084746,14156.0,EIRE,2011-11-30 10:54:00,Very Large
579555,599.5500000000001,354,109,1.6936440677966103,16241.0,United Kingdom,2011-11-30 11:08:00,Very Large
579556,118.25999999999999,118,21,1.0022033898305085,17835.0,United Kingdom,2011-11-30 11:17:00,Very Large
579557,2739.38,600,57,4.565633333333333,,United Kingdom,2011-11-30 11:18:00,Very Large
579558,737.8000000000001,368,30,2.0048913043478263,14755.0,United Kingdom,2011-11-30 11:24:00,Very Large
579559,169.2,100,55,1.692,16764.0,United Kingdom,2011-11-30 11:30:00,Very Large
579560,171.63,71,30,2.417323943661972,15039.0,United Kingdom,2011-11-30 11:31:00,Very Large
579561,149.01,83,24,1.795301204819277,16115.0,United Kingdom,2011-11-30 11:32:00,Very Large
579571,229.27,307,30,0.7468078175895766,16657.0,United Kingdom,2011-11-30 11:48:00,Very Large
579572,329.40000000000003,138,14,2.3869565217391306,15394.0,United Kingdom,2011-11-30 11:49:00,Very Large
579600,372.22,228,18,1.6325438596491229,13647.0,United Kingdom,2011-11-30 12:00:00,Very Large
579605,286.01,142,27,2.014154929577465,15024.0,United Kingdom,2011-11-30 12:01:00,Very Large
579612,8.5,1,1,8.5,15024.0,United Kingdom,2011-11-30 12:06:00,Small
579619,117.54,70,5,1.6791428571428573,18241.0,United Kingdom,2011-11-30 12:10:00,Very Large
579623,375.48,150,16,2.5032,16062.0,United Kingdom,2011-11-30 12:15:00,Very Large
579629,246.51999999999998,226,27,1.090796460176991,14963.0,United Kingdom,2011-11-30 12:16:00,Very Large
579634,163.85,147,11,1.114625850340136,12598.0,France,2011-11-30 12:18:00,Very Large
579666,428.73,223,22,1.9225560538116593,14893.0,United Kingdom,2011-11-30 12:31:00,Very Large
579667,115.47,52,14,2.2205769230769232,16361.0,United Kingdom,2011-11-30 12:32:00,Very Large
579668,405.46999999999997,255,26,1.590078431372549,15152.0,United Kingdom,2011-11-30 12:32:00,Very Large
579669,302.33,135,12,2.2394814814814814,14673.0,United Kingdom,2011-11-30 12:36:00,Very Large
579670,146.91,66,7,2.225909090909091,15611.0,United Kingdom,2011-11-30 12:36:00,Very Large
579671,160.18,75,10,2.1357333333333335,12966.0,United Kingdom,2011-11-30 12:38:00,Very Large
579672,1897.04,1386,30,1.3687157287157288,14005.0,United Kingdom,2011-11-30 12:41:00,Very Large
579673,220.31,132,39,1.6690151515151515,18283.0,United Kingdom,2011-11-30 12:59:00,Very Large
579674,155.7,92,10,1.692391304347826,13012.0,United Kingdom,2011-11-30 13:05:00,Very Large
579675,327.51,146,12,2.2432191780821915,15654.0,United Kingdom,2011-11-30 13:08:00,Very Large
579676,300.5,204,12,1.4730392156862746,17502.0,United Kingdom,2011-11-30 13:13:00,Very Large
579677,173.81,67,7,2.594179104477612,13255.0,United Kingdom,2011-11-30 13:14:00,Very Large
579678,320.04,132,6,2.424545454545455,18230.0,United Kingdom,2011-11-30 13:22:00,Very Large
579679,105.05,29,13,3.622413793103448,13755.0,United Kingdom,2011-11-30 13:29:00,Large
579684,84.24000000000001,29,3,2.904827586206897,14618.0,United Kingdom,2011-11-30 13:45:00,Large
579685,311.97,205,15,1.5218048780487807,15680.0,United Kingdom,2011-11-30 13:46:00,Very Large
579686,249.6,24,1,10.4,16712.0,United Kingdom,2011-11-30 13:48:00,Large
579687,273.0,60,2,4.55,14448.0,United Kingdom,2011-11-30 13:50:00,Very Large
579689,143.09,63,37,2.271269841269841,14606.0,United Kingdom,2011-11-30 14:00:00,Very Large
579690,139.92000000000002,91,42,1.5375824175824178,15060.0,United Kingdom,2011-11-30 14:03:00,Very Large
579692,2843.29,2299,68,1.236750761200522,12433.0,Norway,2011-11-30 14:05:00,Very Large
579693,206.45,91,11,2.2686813186813186,15712.0,United Kingdom,2011-11-30 14:09:00,Very Large
579694,3982.55,524,177,7.600286259541985,,United Kingdom,2011-11-30 14:11:00,Very Large
579708,506.96000000000004,240,19,2.1123333333333334,12682.0,France,2011-11-30 14:16:00,Very Large
579711,133.59,120,59,1.11325,15060.0,United Kingdom,2011-11-30 14:17:00,Very Large
579712,122.32,75,13,1.6309333333333333,15467.0,United Kingdom,2011-11-30 14:17:00,Very Large
579725,2.88,24,1,0.12,15060.0,United Kingdom,2011-11-30 14:21:00,Large
579740,32.07,13,13,2.4669230769230768,,United Kingdom,2011-11-30 14:30:00,Medium
579741,163.59,95,68,1.722,16910.0,United Kingdom,2011-11-30 14:33:00,Very Large
579744,594.71,267,50,2.227378277153558,,United Kingdom,2011-11-30 14:38:00,Very Large
579747,371.6,151,12,2.460927152317881,12528.0,Germany,2011-11-30 14:40:00,Very Large
579749,753.1,366,34,2.0576502732240436,13362.0,United Kingdom,2011-11-30 14:41:00,Very Large
579750,448.45,184,28,2.4372282608695652,13536.0,United Kingdom,2011-11-30 14:42:00,Very Large
579751,1058.71,139,74,7.616618705035972,,United Kingdom,2011-11-30 14:46:00,Very Large
579754,366.23,223,39,1.6422869955156951,17911.0,United Kingdom,2011-11-30 14:52:00,Very Large
579759,363.88,244,3,1.491311475409836,15251.0,United Kingdom,2011-11-30 15:02:00,Very Large
579768,482.96000000000004,133,9,3.631278195488722,14911.0,EIRE,2011-11-30 15:08:00,Very Large
579777,6769.0599999999995,1763,687,3.839512195121951,,United Kingdom,2011-11-30 15:13:00,Very Large
579779,80.85000000000001,51,4,1.585294117647059,17737.0,United Kingdom,2011-11-30 15:16:00,Very Large
579784,1371.6,936,8,1.4653846153846153,14258.0,United Kingdom,2011-11-30 15:27:00,Very Large
579786,307.8,110,4,2.7981818181818183,12524.0,Germany,2011-11-30 15:31:00,Very Large
579787,3127.18,394,151,7.937005076142132,,United Kingdom,2011-11-30 15:33:00,Very Large
579788,30.0,24,1,1.25,17736.0,United Kingdom,2011-11-30 15:36:00,Large
579789,75.35,39,5,1.9320512820512818,14385.0,United Kingdom,2011-11-30 15:36:00,Large
579790,56.0,2,1,28.0,12784.0,Portugal,2011-11-30 15:38:00,Small
579792,1319.16,811,68,1.6265844636251543,12714.0,France,2011-11-30 15:43:00,Very Large
579807,315.65999999999997,183,13,1.7249180327868852,15046.0,United Kingdom,2011-11-30 15:50:00,Very Large
579832,371.56,274,20,1.356058394160584,17434.0,United Kingdom,2011-11-30 15:58:00,Very Large
579834,200.04,240,7,0.8335,17288.0,United Kingdom,2011-11-30 16:09:00,Very Large
579837,991.1999999999999,140,8,7.079999999999999,12882.0,United Kingdom,2011-11-30 16:18:00,Very Large
579840,109.6,100,10,1.0959999999999999,18158.0,United Kingdom,2011-11-30 16:19:00,Very Large
579843,1348.5800000000002,640,27,2.10715625,12921.0,United Kingdom,2011-11-30 16:21:00,Very Large
579846,427.64,194,18,2.2043298969072165,12921.0,United Kingdom,2011-11-30 16:22:00,Very Large
579848,220.57999999999998,404,10,0.5459900990099009,18179.0,United Kingdom,2011-11-30 16:23:00,Very Large
579854,271.75,129,16,2.106589147286822,14713.0,United Kingdom,2011-11-30 16:26:00,Very Large
579865,109.67999999999999,42,8,2.611428571428571,16915.0,United Kingdom,2011-11-30 16:39:00,Large
579867,789.9,454,33,1.7398678414096915,16265.0,United Kingdom,2011-11-30 16:41:00,Very Large
579868,328.32,406,22,0.8086699507389162,15544.0,United Kingdom,2011-11-30 16:43:00,Very Large
579870,292.40999999999997,99,14,2.953636363636363,12437.0,France,2011-11-30 16:47:00,Very Large
579872,278.82,239,17,1.1666108786610878,14085.0,United Kingdom,2011-11-30 16:54:00,Very Large
579881,905.52,512,27,1.76859375,12429.0,Denmark,2011-11-30 17:22:00,Very Large
579885,1075.36,572,145,1.88,15444.0,United Kingdom,2011-11-30 17:37:00,Very Large
579899,251.59,137,12,1.8364233576642337,15687.0,United Kingdom,2011-12-01 08:33:00,Very Large
579900,333.05,139,19,2.396043165467626,15951.0,United Kingdom,2011-12-01 08:34:00,Very Large
579901,208.19,88,10,2.3657954545454545,12569.0,Germany,2011-12-01 08:35:00,Very Large
579909,75.51,30,14,2.5170000000000003,,United Kingdom,2011-12-01 08:51:00,Large
579910,367.75,132,15,2.7859848484848486,14911.0,EIRE,2011-12-01 08:52:00,Very Large
579916,402.96,72,3,5.596666666666667,15187.0,United Kingdom,2011-12-01 08:57:00,Very Large
579917,99.6,24,1,4.1499999999999995,15187.0,United Kingdom,2011-12-01 08:58:00,Large
579920,352.56,384,4,0.918125,16839.0,United Kingdom,2011-12-01 09:02:00,Very Large
579921,487.91999999999996,216,7,2.2588888888888885,16839.0,United Kingdom,2011-12-01 09:03:00,Very Large
579922,302.28,204,5,1.4817647058823529,13854.0,United Kingdom,2011-12-01 09:06:00,Very Large
579927,487.68,159,24,3.067169811320755,12572.0,Germany,2011-12-01 09:20:00,Very Large
579936,780.0,1200,1,0.65,12901.0,United Kingdom,2011-12-01 10:07:00,Very Large
579937,98.10000000000001,135,5,0.7266666666666667,13509.0,United Kingdom,2011-12-01 10:10:00,Very Large
579938,1225.16,660,73,1.8563030303030303,14146.0,United Kingdom,2011-12-01 10:18:00,Very Large
579939,215.25,207,4,1.039855072463768,15101.0,United Kingdom,2011-12-01 10:18:00,Very Large
579940,325.63,215,21,1.5145581395348837,16938.0,United Kingdom,2011-12-01 10:20:00,Very Large
579941,414.48,327,24,1.2675229357798166,16496.0,United Kingdom,2011-12-01 10:31:00,Very Large
579942,367.39,180,21,2.0410555555555554,16145.0,United Kingdom,2011-12-01 10:33:00,Very Large
579943,373.74,188,22,1.9879787234042554,13040.0,United Kingdom,2011-12-01 10:38:00,Very Large
579946,218.94,165,34,1.3269090909090908,15993.0,United Kingdom,2011-12-01 10:44:00,Very Large
579947,16.5,2,1,8.25,15993.0,United Kingdom,2011-12-01 10:45:00,Small
579949,283.81,207,14,1.3710628019323672,16700.0,United Kingdom,2011-12-01 11:00:00,Very Large
579954,498.44,705,16,0.7070070921985816,16701.0,United Kingdom,2011-12-01 11:10:00,Very Large
579962,107.42,66,6,1.6275757575757577,14243.0,United Kingdom,2011-12-01 11:12:00,Very Large
579980,136.85,76,27,1.8006578947368421,13263.0,United Kingdom,2011-12-01 11:16:00,Very Large
579986,2251.51,1167,14,1.9293144815766925,13777.0,United Kingdom,2011-12-01 11:18:00,Very Large
579990,353.27,121,12,2.919586776859504,14804.0,United Kingdom,2011-12-01 11:20:00,Very Large
579991,282.56,252,23,1.1212698412698412,13159.0,United Kingdom,2011-12-01 11:20:00,Very Large
580005,112.75999999999999,36,19,3.132222222222222,16376.0,United Kingdom,2011-12-01 11:38:00,Large
580021,351.15,109,11,3.221559633027523,14047.0,United Kingdom,2011-12-01 11:43:00,Very Large
580022,78.48,14,5,5.605714285714286,14289.0,United Kingdom,2011-12-01 11:44:00,Medium
580023,360.3,254,6,1.418503937007874,17937.0,United Kingdom,2011-12-01 11:45:00,Very Large
580024,376.1,386,26,0.9743523316062177,15172.0,United Kingdom,2011-12-01 11:51:00,Very Large
580025,241.97,110,49,2.1997272727272725,15021.0,United Kingdom,2011-12-01 11:53:00,Very Large
580026,308.15999999999997,360,2,0.8559999999999999,17381.0,United Kingdom,2011-12-01 11:59:00,Very Large
580027,408.46999999999997,506,65,0.8072529644268774,14178.0,United Kingdom,2011-12-01 12:01:00,Very Large
580028,154.45,93,11,1.660752688172043,13890.0,United Kingdom,2011-12-01 12:11:00,Very Large
580029,385.29999999999995,54,6,7.135185185185184,15380.0,United Kingdom,2011-12-01 12:13:00,Very Large
580030,312.29,172,18,1.815639534883721,12951.0,United Kingdom,2011-12-01 12:14:00,Very Large
580031,151.02,90,2,1.6780000000000002,13199.0,United Kingdom,2011-12-01 12:16:00,Very Large
580032,149.4,76,22,1.9657894736842105,14659.0,United Kingdom,2011-12-01 12:17:00,Very Large
580033,270.40000000000003,130,8,2.08,14282.0,United Kingdom,2011-12-01 12:18:00,Very Large
580043,270.61,63,26,4.295396825396826,14527.0,United Kingdom,2011-12-01 12:25:00,Very Large
580044,334.39,195,21,1.7148205128205127,14869.0,United Kingdom,2011-12-01 12:36:00,Very Large
580045,355.38,78,5,4.556153846153846,13090.0,United Kingdom,2011-12-01 12:39:00,Very Large
580046,315.61,85,10,3.713058823529412,16156.0,United Kingdom,2011-12-01 12:42:00,Very Large
580047,67.92999999999999,49,23,1.3863265306122448,12989.0,United Kingdom,2011-12-01 12:44:00,Large
580048,134.43,97,46,1.385876288659794,12748.0,United Kingdom,2011-12-01 12:53:00,Very Large
580049,204.22,134,14,1.5240298507462686,13599.0,United Kingdom,2011-12-01 12:54:00,Very Large
580050,132.97,201,21,0.661542288557214,14960.0,United Kingdom,2011-12-01 12:54:00,Very Large
580051,264.65000000000003,97,12,2.728350515463918,12963.0,United Kingdom,2011-12-01 12:55:00,Very Large
580052,90.0,24,1,3.75,16513.0,United Kingdom,2011-12-01 12:55:00,Large
580053,616.32,232,9,2.6565517241379313,12912.0,United Kingdom,2011-12-01 13:03:00,Very Large
580054,423.72,339,74,1.2499115044247788,18122.0,United Kingdom,2011-12-01 13:08:00,Very Large
580055,637.6,360,14,1.771111111111111,14298.0,United Kingdom,2011-12-01 13:12:00,Very Large
580057,460.3,250,8,1.8412,12955.0,United Kingdom,2011-12-01 13:18:00,Very Large
580058,633.53,333,23,1.9024924924924924,14367.0,United Kingdom,2011-12-01 13:19:00,Very Large
580059,802.45,367,21,2.186512261580382,17768.0,United Kingdom,2011-12-01 13:22:00,Very Large
580060,93.35,45,5,2.0744444444444445,14287.0,United Kingdom,2011-12-01 13:25:00,Large
580061,759.3,246,9,3.0865853658536584,14051.0,United Kingdom,2011-12-01 13:27:00,Very Large
580062,173.15,86,47,2.0133720930232557,15862.0,United Kingdom,2011-12-01 13:28:00,Very Large
580063,1562.4,720,5,2.17,17450.0,United Kingdom,2011-12-01 13:29:00,Very Large
580064,255.34,194,22,1.3161855670103093,18077.0,United Kingdom,2011-12-01 13:32:00,Very Large
580065,150.9,46,8,3.2804347826086957,15434.0,United Kingdom,2011-12-01 13:33:00,Large
580066,389.87,253,18,1.54098814229249,14309.0,United Kingdom,2011-12-01 13:33:00,Very Large
580067,385.79999999999995,276,3,1.3978260869565216,16966.0,United Kingdom,2011-12-01 13:40:00,Very Large
580068,41.25,5,1,8.25,17321.0,United Kingdom,2011-12-01 13:41:00,Small
580069,16.61,21,8,0.790952380952381,15060.0,United Kingdom,2011-12-01 13:47:00,Large
580070,287.9,136,8,2.116911764705882,12919.0,United Kingdom,2011-12-01 13:47:00,Very Large
580071,266.26,120,16,2.2188333333333334,15500.0,United Kingdom,2011-12-01 13:47:00,Very Large
580073,148.54,79,18,1.880253164556962,16813.0,United Kingdom,2011-12-01 14:03:00,Very Large
580074,114.7,62,5,1.85,15028.0,United Kingdom,2011-12-01 14:06:00,Very Large
580075,229.62,126,15,1.8223809523809524,17014.0,United Kingdom,2011-12-01 14:09:00,Very Large
580076,180.84,204,5,0.8864705882352941,15602.0,United Kingdom,2011-12-01 14:14:00,Very Large
580077,304.7,248,20,1.2286290322580644,14262.0,United Kingdom,2011-12-01 14:17:00,Very Large
580088,224.68,112,7,2.0060714285714285,17115.0,United Kingdom,2011-12-01 14:30:00,Very Large
580089,464.11,149,18,3.1148322147651006,14732.0,United Kingdom,2011-12-01 14:34:00,Very Large
580090,157.75,33,5,4.78030303030303,13323.0,United Kingdom,2011-12-01 14:36:00,Large
580091,194.13,126,10,1.5407142857142857,17293.0,United Kingdom,2011-12-01 14:37:00,Very Large
580092,1121.79,586,59,1.9143174061433446,13969.0,United Kingdom,2011-12-01 14:38:00,Very Large
580093,59.1,18,2,3.283333333333333,12971.0,United Kingdom,2011-12-01 14:41:00,Medium
580094,164.68,84,30,1.9604761904761905,15904.0,United Kingdom,2011-12-01 14:50:00,Very Large
580095,303.0,68,4,4.455882352941177,14135.0,United Kingdom,2011-12-01 14:54:00,Very Large
580096,545.78,497,15,1.0981488933601609,13408.0,United Kingdom,2011-12-01 14:55:00,Very Large
580097,448.31,70,13,6.404428571428571,14216.0,United Kingdom,2011-12-01 14:58:00,Very Large
580098,345.53000000000003,63,12,5.484603174603175,15373.0,United Kingdom,2011-12-01 15:05:00,Very Large
580100,113.88000000000001,68,5,1.6747058823529413,16119.0,United Kingdom,2011-12-01 15:11:00,Very Large
580101,525.9,202,21,2.6034653465346533,15144.0,United Kingdom,2011-12-01 15:12:00,Very Large
580102,80.80000000000001,32,5,2.5250000000000004,16789.0,United Kingdom,2011-12-01 15:12:00,Large
580103,548.91,306,41,1.7938235294117646,16242.0,United Kingdom,2011-12-01 15:12:00,Very Large
580104,441.84000000000003,224,5,1.9725000000000001,15189.0,United Kingdom,2011-12-01 15:13:00,Very Large
580105,520.66,198,15,2.6295959595959593,17675.0,United Kingdom,2011-12-01 15:24:00,Very Large
580106,339.02000000000004,210,15,1.6143809523809525,16169.0,United Kingdom,2011-12-01 15:28:00,Very Large
580107,311.0,128,20,2.4296875,15948.0,United Kingdom,2011-12-01 15:32:00,Very Large
580108,617.25,117,9,5.2756410256410255,14440.0,United Kingdom,2011-12-01 15:42:00,Very Large
580109,322.74,110,6,2.934,17350.0,United Kingdom,2011-12-01 15:46:00,Very Large
580110,72.24,42,4,1.72,17350.0,United Kingdom,2011-12-01 15:47:00,Large
580111,1171.4,716,12,1.6360335195530729,12950.0,United Kingdom,2011-12-01 15:55:00,Very Large
580112,300.84000000000003,124,6,2.4261290322580646,13089.0,United Kingdom,2011-12-01 15:56:00,Very Large
580113,422.52,150,21,2.8167999999999997,14766.0,United Kingdom,2011-12-01 16:05:00,Very Large
580114,289.52,240,14,1.2063333333333333,14299.0,United Kingdom,2011-12-01 16:05:00,Very Large
580115,7225.78,1988,645,3.634698189134809,,United Kingdom,2011-12-01 16:22:00,Very Large
580116,1274.69,1101,19,1.1577565849227975,15290.0,United Kingdom,2011-12-01 16:28:00,Very Large
580117,362.91,153,10,2.3719607843137256,14655.0,United Kingdom,2011-12-01 16:28:00,Very Large
580118,393.91999999999996,228,14,1.7277192982456138,16011.0,United Kingdom,2011-12-01 16:31:00,Very Large
580119,187.78,66,40,2.845151515151515,17920.0,United Kingdom,2011-12-01 16:37:00,Very Large
580120,277.02,169,10,1.639171597633136,12553.0,France,2011-12-01 16:38:00,Very Large
580123,890.0,218,4,4.08256880733945,12664.0,Finland,2011-12-01 17:07:00,Very Large
