Customer ID,Total_Orders,Total_Revenue,Total_Units,Unique_Products,Recency_Days,Customer_Lifetime_Days,Average_Order_Value,Average_Units_Per_Order,Average_Products_Per_Order,Orders_Per_Month,Revenue_Segment,Activity_Segment
16641.0,1,231.1,256,12,106,0,231.1,256.0,12.0,1.0,Low,At Risk
16642.0,2,688.33,479,32,5,202,344.165,239.5,16.0,0.25862068965517243,High,Active
16643.0,1,487.51,269,27,246,0,487.51,269.0,27.0,1.0,Medium,Inactive
16644.0,2,833.78,826,62,178,34,416.89,413.0,31.0,0.9375,High,At Risk
16647.0,2,214.06,146,12,170,35,107.03,73.0,6.0,0.9230769230769229,Low,At Risk
16648.0,1,290.66,281,19,43,0,290.66,281.0,19.0,1.0,Low,Recently Inactive
16650.0,1,518.42,372,24,72,0,518.42,372.0,24.0,1.0,Medium,Recently Inactive
16652.0,7,6773.97,3283,74,59,214,967.71,469.0,10.571428571428571,0.8606557377049181,Very High,Recently Inactive
16653.0,2,1212.66,733,67,16,55,606.33,366.5,33.5,0.7058823529411765,High,Active
16654.0,4,601.27,282,29,141,227,150.3175,70.5,7.25,0.4669260700389105,Medium,At Risk
16655.0,6,3789.52,2363,208,18,314,631.5866666666667,393.8333333333333,34.666666666666664,0.5232558139534884,Very High,Active
16656.0,15,8625.8,8894,14,22,342,575.0533333333333,592.9333333333333,0.9333333333333333,1.2096774193548387,Very High,Active
16657.0,4,874.43,1130,158,10,244,218.6075,282.5,39.5,0.43795620437956206,High,Active
16658.0,1,123.24,40,8,368,0,123.24,40.0,8.0,1.0,Low,Inactive
16659.0,1,39.12,72,2,189,0,39.12,72.0,2.0,1.0,Low,Inactive
16660.0,4,1267.65,571,16,16,303,316.9125,142.75,4.0,0.3603603603603604,High,Active
16665.0,1,135.4,59,9,362,0,135.4,59.0,9.0,1.0,Low,Inactive
16666.0,1,118.98,233,32,19,0,118.98,233.0,32.0,1.0,Low,Active
16667.0,2,567.1800000000001,236,52,68,216,283.59000000000003,118.0,26.0,0.24390243902439027,Medium,Recently Inactive
16668.0,6,306.72,318,9,15,269,51.120000000000005,53.0,1.5,0.6020066889632107,Medium,Active
16669.0,2,1344.48,871,140,24,54,672.24,435.5,70.0,0.7142857142857143,High,Active
16670.0,11,4095.9,2556,179,17,341,372.3545454545455,232.36363636363637,16.272727272727273,0.889487870619946,Very High,Active
16671.0,3,1692.27,875,3,28,136,564.09,291.6666666666667,1.0,0.5421686746987951,Very High,Active
16672.0,20,8134.9400000000005,2832,22,2,264,406.747,141.6,1.1,2.0408163265306123,Very High,Active
16674.0,2,304.24,181,89,55,43,152.12,90.5,44.5,0.821917808219178,Low,Recently Inactive
16676.0,4,1592.12,636,75,34,303,398.03,159.0,18.75,0.3603603603603604,High,Recently Inactive
16678.0,12,3109.99,2397,92,3,280,259.1658333333333,199.75,7.666666666666667,1.161290322580645,Very High,Active
16679.0,1,129.75,29,3,366,0,129.75,29.0,3.0,1.0,Low,Inactive
16680.0,1,183.7,94,10,43,0,183.7,94.0,10.0,1.0,Low,Recently Inactive
16681.0,6,1770.3400000000001,1407,18,73,180,295.0566666666667,234.5,3.0,0.8571428571428571,Very High,Recently Inactive
16682.0,5,1028.0,1040,15,5,183,205.6,208.0,3.0,0.7042253521126761,High,Active
16684.0,28,66653.56,50255,119,4,353,2380.4842857142858,1794.8214285714287,4.25,2.1932114882506526,Very High,Active
16685.0,2,324.24,396,60,61,0,162.12,198.0,30.0,2.0,Medium,Recently Inactive
16686.0,7,2959.88,1977,406,47,307,422.84000000000003,282.42857142857144,58.0,0.6231454005934719,Very High,Recently Inactive
16688.0,4,1260.8600000000001,804,52,1,59,315.21500000000003,201.0,13.0,1.348314606741573,High,Active
16689.0,2,422.6,330,12,76,6,211.3,165.0,6.0,1.6666666666666667,Medium,Recently Inactive
16690.0,2,225.58,138,10,72,129,112.79,69.0,5.0,0.37735849056603776,Low,Recently Inactive
16692.0,2,1276.0,152,2,256,32,638.0,76.0,1.0,0.9677419354838711,High,Inactive
16693.0,2,477.86,203,58,69,203,238.93,101.5,29.0,0.2575107296137339,Medium,Recently Inactive
16696.0,4,657.9,146,7,135,112,164.475,36.5,1.75,0.8450704225352113,Medium,At Risk
16697.0,1,112.75,27,20,241,0,112.75,27.0,20.0,1.0,Low,Inactive
16698.0,2,1998.0,840,4,227,26,999.0,420.0,2.0,1.0714285714285714,Very High,Inactive
16700.0,13,5076.55,4024,159,9,357,390.50384615384615,309.53846153846155,12.23076923076923,1.0077519379844961,Very High,Active
16701.0,13,5398.3,6393,99,9,352,415.25384615384615,491.7692307692308,7.615384615384615,1.0209424083769634,Very High,Active
16705.0,20,14034.99,5476,133,1,358,701.7495,273.8,6.65,1.5463917525773196,Very High,Active
16706.0,3,531.35,249,108,37,76,177.11666666666667,83.0,36.0,0.8490566037735849,Medium,Recently Inactive
16708.0,1,656.63,285,27,46,0,656.63,285.0,27.0,1.0,Medium,Recently Inactive
16709.0,5,3029.87,851,64,85,197,605.9739999999999,170.2,12.8,0.6607929515418502,Very High,Recently Inactive
16710.0,10,2467.9900000000002,1823,268,19,349,246.79900000000004,182.3,26.8,0.79155672823219,Very High,Active
16711.0,5,1651.03,833,18,3,354,330.206,166.6,3.6,0.390625,High,Active
16712.0,11,3603.66,1727,258,9,266,327.6054545454545,157.0,23.454545454545453,1.114864864864865,Very High,Active
16713.0,15,6910.78,4271,338,19,347,460.71866666666665,284.73333333333335,22.533333333333335,1.193633952254642,Very High,Active
16714.0,3,1129.06,589,77,219,98,376.3533333333333,196.33333333333334,25.666666666666668,0.703125,High,Inactive
16715.0,1,301.71999999999997,642,19,78,0,301.71999999999997,642.0,19.0,1.0,Low,Recently Inactive
16716.0,2,901.2,120,1,267,44,450.6,60.0,0.5,0.8108108108108107,High,Inactive
16717.0,6,3843.08,1860,176,24,342,640.5133333333333,310.0,29.333333333333332,0.48387096774193544,Very High,Active
16718.0,1,606.0500000000001,407,41,369,0,606.0500000000001,407.0,41.0,1.0,Medium,Inactive
16719.0,7,1770.22,1175,107,15,353,252.88857142857142,167.85714285714286,15.285714285714286,0.5483028720626631,Very High,Active
16720.0,1,152.95,180,25,26,0,152.95,180.0,25.0,1.0,Low,Active
16721.0,1,292.47,172,37,262,0,292.47,172.0,37.0,1.0,Low,Inactive
16722.0,13,4730.81,5001,96,17,351,363.90846153846155,384.6923076923077,7.384615384615385,1.0236220472440944,Very High,Active
16723.0,2,576.4,398,37,91,16,288.2,199.0,18.5,1.3043478260869565,Medium,At Risk
16725.0,6,756.82,287,109,302,69,126.13666666666667,47.833333333333336,18.166666666666668,1.8181818181818183,High,Inactive
16726.0,5,1358.74,945,121,26,335,271.748,189.0,24.2,0.4109589041095891,High,Active
16727.0,1,256.32,167,41,364,0,256.32,167.0,41.0,1.0,Low,Inactive
16728.0,4,1048.28,671,218,46,218,262.07,167.75,54.5,0.48387096774193555,High,Recently Inactive
16729.0,21,7202.01,5718,233,38,203,342.95285714285717,272.2857142857143,11.095238095238095,2.703862660944206,Very High,Recently Inactive
16730.0,3,743.11,994,75,52,267,247.70333333333335,331.3333333333333,25.0,0.30303030303030304,High,Recently Inactive
16732.0,1,603.75,317,28,32,0,603.75,317.0,28.0,1.0,Medium,Recently Inactive
16734.0,3,646.76,345,44,52,61,215.58666666666667,115.0,14.666666666666666,0.989010989010989,Medium,Recently Inactive
16735.0,5,2247.41,1532,88,79,255,449.48199999999997,306.4,17.6,0.5263157894736842,Very High,Recently Inactive
16737.0,1,417.6,288,1,53,0,417.6,288.0,1.0,1.0,Medium,Recently Inactive
16738.0,1,3.75,3,1,298,0,3.75,3.0,1.0,1.0,Low,Inactive
16739.0,1,323.0,172,13,177,0,323.0,172.0,13.0,1.0,Medium,At Risk
16743.0,7,2213.13,2035,89,29,329,316.1614285714286,290.7142857142857,12.714285714285714,0.584958217270195,Very High,Active
16744.0,7,1291.91,798,198,11,161,184.55857142857144,114.0,28.285714285714285,1.099476439790576,High,Active
16745.0,17,7180.7,6719,148,87,225,422.3941176470588,395.2352941176471,8.705882352941176,2.0,Very High,Recently Inactive
16746.0,18,6680.11,4660,234,5,354,371.1172222222222,258.8888888888889,13.0,1.40625,Very High,Active
16747.0,2,836.0600000000001,583,34,38,30,418.03000000000003,291.5,17.0,1.0,High,Recently Inactive
16748.0,5,1515.9,880,42,18,316,303.18,176.0,8.4,0.43352601156069365,High,Active
16750.0,5,623.93,214,74,45,187,124.78599999999999,42.8,14.8,0.6912442396313364,Medium,Recently Inactive
16751.0,1,1764.72,1031,24,31,0,1764.72,1031.0,24.0,1.0,Very High,Recently Inactive
16752.0,1,207.5,54,9,373,0,207.5,54.0,9.0,1.0,Low,Inactive
16753.0,1,223.92000000000002,189,34,58,0,223.92000000000002,189.0,34.0,1.0,Low,Recently Inactive
16754.0,1,2002.4,4280,2,372,0,2002.4,4280.0,2.0,1.0,Very High,Inactive
16755.0,3,1475.43,1058,133,114,201,491.81,352.6666666666667,44.333333333333336,0.38961038961038963,High,At Risk
16756.0,1,239.4,106,13,215,0,239.4,106.0,13.0,1.0,Low,Inactive
16757.0,1,106.83000000000001,81,7,319,0,106.83000000000001,81.0,7.0,1.0,Low,Inactive
16758.0,1,369.34000000000003,203,22,65,0,369.34000000000003,203.0,22.0,1.0,Medium,Recently Inactive
16759.0,3,789.79,609,40,8,23,263.2633333333333,203.0,13.333333333333334,1.6981132075471699,High,Active
16761.0,1,316.62,341,13,97,0,316.62,341.0,13.0,1.0,Medium,At Risk
16762.0,3,1207.24,480,51,20,124,402.41333333333336,160.0,17.0,0.5844155844155844,High,Active
16763.0,1,611.8499999999999,319,23,199,0,611.8499999999999,319.0,23.0,1.0,Medium,Inactive
16764.0,13,2790.9500000000003,1253,209,4,139,214.68846153846155,96.38461538461539,16.076923076923077,2.3076923076923075,Very High,Active
16765.0,1,34.0,4,1,294,0,34.0,4.0,1.0,1.0,Low,Inactive
16766.0,2,1145.6,536,17,273,0,572.8,268.0,8.5,2.0,High,Inactive
16767.0,11,5575.56,4423,148,31,285,506.86909090909097,402.09090909090907,13.454545454545455,1.0476190476190477,Very High,Recently Inactive
16768.0,3,478.09000000000003,196,47,48,224,159.36333333333334,65.33333333333333,15.666666666666666,0.3543307086614173,Medium,Recently Inactive
16769.0,1,361.54,80,33,260,0,361.54,80.0,33.0,1.0,Medium,Inactive
16770.0,5,757.1,456,116,58,314,151.42000000000002,91.2,23.2,0.436046511627907,High,Recently Inactive
16771.0,5,2230.61,1475,199,33,304,446.122,295.0,39.8,0.44910179640718567,Very High,Recently Inactive
16773.0,1,171.59,171,23,57,0,171.59,171.0,23.0,1.0,Low,Recently Inactive
16774.0,4,661.52,322,36,68,110,165.38,80.5,9.0,0.8571428571428572,Medium,Recently Inactive
16775.0,11,1691.51,439,84,10,357,153.77363636363637,39.90909090909091,7.636363636363637,0.8527131782945736,Very High,Active
16776.0,1,371.54,254,61,60,0,371.54,254.0,61.0,1.0,Medium,Recently Inactive
16777.0,2,222.62,62,45,80,176,111.31,31.0,22.5,0.29126213592233013,Low,Recently Inactive
16778.0,2,245.94,194,16,74,199,122.97,97.0,8.0,0.26200873362445415,Low,Recently Inactive
16779.0,22,10611.72,5301,161,2,364,482.35090909090906,240.95454545454547,7.318181818181818,1.6751269035532996,Very High,Active
16780.0,2,422.24,270,51,100,158,211.12,135.0,25.5,0.3191489361702128,Medium,At Risk
16781.0,1,311.25,113,17,372,0,311.25,113.0,17.0,1.0,Medium,Inactive
16782.0,13,2267.9500000000003,705,103,10,355,174.45769230769233,54.23076923076923,7.923076923076923,1.0129870129870129,Very High,Active
16784.0,1,107.6,24,3,20,0,107.6,24.0,3.0,1.0,Low,Active
16788.0,2,592.74,303,137,123,131,296.37,151.5,68.5,0.3726708074534162,Medium,At Risk
16789.0,1,80.80000000000001,32,5,8,0,80.80000000000001,32.0,5.0,1.0,Low,Active
16790.0,6,1545.6200000000001,898,88,4,34,257.60333333333335,149.66666666666666,14.666666666666666,2.8125,High,Active
16791.0,7,1693.03,756,217,29,303,241.86142857142858,108.0,31.0,0.6306306306306306,Very High,Active
16792.0,2,110.38,44,11,282,0,55.19,22.0,5.5,2.0,Low,Inactive
16793.0,1,243.84,146,16,57,0,243.84,146.0,16.0,1.0,Low,Recently Inactive
16794.0,10,1196.5,923,142,1,179,119.65,92.3,14.2,1.4354066985645932,High,Active
16795.0,1,414.88,239,64,365,0,414.88,239.0,64.0,1.0,Medium,Inactive
16796.0,1,305.62,186,18,89,0,305.62,186.0,18.0,1.0,Low,Recently Inactive
16800.0,1,1162.65,524,148,11,0,1162.65,524.0,148.0,1.0,High,Active
16801.0,4,1594.23,493,72,163,110,398.5575,123.25,18.0,0.8571428571428572,High,At Risk
16803.0,1,332.3,245,24,65,0,332.3,245.0,24.0,1.0,Medium,Recently Inactive
16804.0,3,536.99,246,59,23,247,178.99666666666667,82.0,19.666666666666668,0.3249097472924188,Medium,Active
16805.0,2,460.59000000000003,539,94,174,186,230.29500000000002,269.5,47.0,0.2777777777777778,Medium,At Risk
16806.0,4,736.21,355,67,103,135,184.0525,88.75,16.75,0.7272727272727273,High,At Risk
16807.0,3,1121.59,778,57,143,128,373.8633333333333,259.3333333333333,19.0,0.569620253164557,High,At Risk
16808.0,2,288.42,196,21,99,175,144.21,98.0,10.5,0.29268292682926833,Low,At Risk
16809.0,5,914.69,652,79,23,239,182.93800000000002,130.4,15.8,0.5576208178438662,High,Active
16810.0,1,309.54,114,15,192,0,309.54,114.0,15.0,1.0,Medium,Inactive
16811.0,2,547.07,477,26,5,12,273.535,238.5,13.0,1.4285714285714286,Medium,Active
16812.0,1,479.35,81,15,361,0,479.35,81.0,15.0,1.0,Medium,Inactive
16813.0,10,1652.18,1501,248,8,196,165.21800000000002,150.1,24.8,1.3274336283185841,Very High,Active
16814.0,21,6406.8,2691,121,14,355,305.0857142857143,128.14285714285714,5.761904761904762,1.6363636363636362,Very High,Active
16816.0,4,417.06,274,28,103,254,104.265,68.5,7.0,0.4225352112676056,Medium,At Risk
16817.0,9,1604.75,822,73,3,365,178.30555555555554,91.33333333333333,8.11111111111111,0.6835443037974683,High,Active
16818.0,11,3349.57,2164,172,11,194,304.50636363636363,196.72727272727272,15.636363636363637,1.4732142857142856,Very High,Active
16820.0,1,497.61,307,26,96,0,497.61,307.0,26.0,1.0,Medium,At Risk
16823.0,1,358.38,136,34,227,0,358.38,136.0,34.0,1.0,Medium,Inactive
16824.0,2,460.64,236,23,16,148,230.32,118.0,11.5,0.33707865168539325,Medium,Active
16825.0,2,775.18,566,27,39,147,387.59,283.0,13.5,0.3389830508474576,High,Recently Inactive
16826.0,1,341.7,158,22,51,0,341.7,158.0,22.0,1.0,Medium,Recently Inactive
16828.0,2,128.5,59,8,93,19,64.25,29.5,4.0,1.2244897959183674,Low,At Risk
16829.0,1,197.22,99,11,157,0,197.22,99.0,11.0,1.0,Low,At Risk
16830.0,1,325.91,264,23,39,0,325.91,264.0,23.0,1.0,Medium,Recently Inactive
16832.0,3,199.15,33,11,184,33,66.38333333333334,11.0,3.6666666666666665,1.4285714285714286,Low,Inactive
16833.0,4,1106.53,440,46,1,333,276.6325,110.0,11.5,0.3305785123966942,High,Active
16834.0,1,413.46,358,24,228,0,413.46,358.0,24.0,1.0,Medium,Inactive
16835.0,2,180.85,61,10,128,244,90.425,30.5,5.0,0.21897810218978103,Low,At Risk
16836.0,2,251.87,165,11,40,76,125.935,82.5,5.5,0.5660377358490566,Low,Recently Inactive
16837.0,11,3170.98,1563,123,31,214,288.2709090909091,142.0909090909091,11.181818181818182,1.3524590163934427,Very High,Recently Inactive
16838.0,2,588.85,185,24,197,90,294.425,92.5,12.0,0.5,Medium,Inactive
16839.0,34,16594.35,8975,114,9,360,488.06911764705876,263.97058823529414,3.3529411764705883,2.6153846153846154,Very High,Active
16841.0,6,1869.82,2250,101,37,250,311.63666666666666,375.0,16.833333333333332,0.6428571428571428,Very High,Recently Inactive
16842.0,3,1264.19,693,45,101,201,421.3966666666667,231.0,15.0,0.38961038961038963,High,At Risk
16843.0,16,10196.57,10159,226,43,284,637.285625,634.9375,14.125,1.5286624203821655,Very High,Recently Inactive
16846.0,1,214.32,135,11,50,0,214.32,135.0,11.0,1.0,Low,Recently Inactive
16847.0,1,193.44,78,12,43,0,193.44,78.0,12.0,1.0,Low,Recently Inactive
16848.0,1,281.42,182,14,53,0,281.42,182.0,14.0,1.0,Low,Recently Inactive
16849.0,1,124.57,33,8,187,0,124.57,33.0,8.0,1.0,Low,Inactive
16850.0,1,332.41,249,19,334,0,332.41,249.0,19.0,1.0,Medium,Inactive
16851.0,3,342.45,271,17,4,47,114.14999999999999,90.33333333333333,5.666666666666667,1.168831168831169,Medium,Active
16852.0,2,144.91,56,9,10,165,72.455,28.0,4.5,0.3076923076923077,Low,Active
16855.0,2,328.40000000000003,164,19,24,19,164.20000000000002,82.0,9.5,1.2244897959183674,Medium,Active
16856.0,1,35.400000000000006,12,2,15,0,35.400000000000006,12.0,2.0,1.0,Low,Active
16858.0,1,375.69000000000005,91,9,369,0,375.69000000000005,91.0,9.0,1.0,Medium,Inactive
16859.0,2,747.81,827,50,145,116,373.905,413.5,25.0,0.410958904109589,High,At Risk
16861.0,2,173.76,140,6,60,98,86.88,70.0,3.0,0.46875,Low,Recently Inactive
16863.0,2,502.8,409,25,31,335,251.4,204.5,12.5,0.16438356164383564,Medium,Recently Inactive
16866.0,3,207.74,60,10,141,20,69.24666666666667,20.0,3.3333333333333335,1.8000000000000003,Low,At Risk
16869.0,4,817.12,583,113,23,152,204.28,145.75,28.25,0.6593406593406593,High,Active
16871.0,6,2812.34,1253,131,22,248,468.72333333333336,208.83333333333334,21.833333333333332,0.6474820143884892,Very High,Active
16872.0,3,680.02,600,5,77,107,226.67333333333332,200.0,1.6666666666666667,0.6569343065693432,High,Recently Inactive
16873.0,6,7123.62,3840,179,5,359,1187.27,640.0,29.833333333333332,0.46272493573264784,Very High,Active
16875.0,5,2095.53,1069,93,67,272,419.10600000000005,213.8,18.6,0.49668874172185434,Very High,Recently Inactive
16877.0,6,846.62,458,111,12,195,141.10333333333332,76.33333333333333,18.5,0.8,High,Active
16878.0,1,13.3,12,3,84,0,13.3,12.0,3.0,1.0,Low,Recently Inactive
16880.0,7,1491.43,746,121,31,158,213.0614285714286,106.57142857142857,17.285714285714285,1.1170212765957448,High,Recently Inactive
16881.0,1,432.0,600,1,67,0,432.0,600.0,1.0,1.0,Medium,Recently Inactive
16882.0,3,705.12,424,39,67,250,235.04,141.33333333333334,13.0,0.3214285714285714,High,Recently Inactive
16883.0,2,272.48,103,33,187,184,136.24,51.5,16.5,0.2803738317757009,Low,Inactive
16884.0,2,429.84,320,26,38,0,214.92,160.0,13.0,2.0,Medium,Recently Inactive
16885.0,3,450.41,178,82,15,341,150.13666666666668,59.333333333333336,27.333333333333332,0.2425876010781671,Medium,Active
16887.0,1,192.32999999999998,156,35,35,0,192.32999999999998,156.0,35.0,1.0,Low,Recently Inactive
16889.0,3,1578.67,925,112,195,142,526.2233333333334,308.3333333333333,37.333333333333336,0.5232558139534884,High,Inactive
16891.0,5,742.43,265,166,2,369,148.486,53.0,33.2,0.37593984962406013,High,Active
16892.0,5,518.19,236,87,1,182,103.638,47.2,17.4,0.7075471698113208,Medium,Active
16893.0,1,145.93,62,44,367,0,145.93,62.0,44.0,1.0,Low,Inactive
16895.0,1,202.27,91,57,65,0,202.27,91.0,57.0,1.0,Low,Recently Inactive
16897.0,2,289.78,73,37,299,14,144.89,36.5,18.5,1.3636363636363635,Low,Inactive
16898.0,3,501.03000000000003,412,150,26,342,167.01000000000002,137.33333333333334,50.0,0.24193548387096772,Medium,Active
16899.0,6,1271.06,520,80,8,352,211.84333333333333,86.66666666666667,13.333333333333334,0.47120418848167545,High,Active
16900.0,3,887.11,833,78,17,46,295.7033333333333,277.6666666666667,26.0,1.1842105263157896,High,Active
16902.0,1,1706.88,629,43,116,0,1706.88,629.0,43.0,1.0,Very High,At Risk
16903.0,1,363.2,247,50,29,0,363.2,247.0,50.0,1.0,Medium,Active
16904.0,16,3649.95,1974,386,4,362,228.121875,123.375,24.125,1.2244897959183674,Very High,Active
16905.0,7,3037.6,1381,117,5,366,433.9428571428571,197.28571428571428,16.714285714285715,0.5303030303030303,Very High,Active
16906.0,4,559.59,263,74,82,166,139.8975,65.75,18.5,0.6122448979591837,Medium,Recently Inactive
16907.0,5,928.76,286,89,29,336,185.752,57.2,17.8,0.4098360655737705,High,Active
16909.0,1,379.14,436,18,72,0,379.14,436.0,18.0,1.0,Medium,Recently Inactive
16910.0,8,1508.96,884,318,4,86,188.62,110.5,39.75,2.0689655172413794,High,Active
16912.0,11,2555.58,1025,88,29,294,232.32545454545453,93.18181818181819,8.0,1.0185185185185184,Very High,Active
16913.0,1,113.44,82,8,290,0,113.44,82.0,8.0,1.0,Low,Inactive
16914.0,1,183.76,112,25,36,0,183.76,112.0,25.0,1.0,Low,Recently Inactive
16915.0,6,621.6800000000001,132,46,9,274,103.61333333333334,22.0,7.666666666666667,0.5921052631578948,Medium,Active
16916.0,2,562.41,431,129,24,348,281.205,215.5,64.5,0.15873015873015872,Medium,Active
16917.0,1,391.52,232,9,277,0,391.52,232.0,9.0,1.0,Medium,Inactive
16918.0,6,1068.82,721,97,50,267,178.13666666666666,120.16666666666667,16.166666666666668,0.6060606060606061,High,Recently Inactive
16919.0,11,2592.25,1403,141,156,212,235.6590909090909,127.54545454545455,12.818181818181818,1.3636363636363638,Very High,At Risk
16921.0,1,154.18,154,50,61,0,154.18,154.0,50.0,1.0,Low,Recently Inactive
16923.0,19,7069.08,3344,313,12,350,372.0568421052632,176.0,16.473684210526315,1.5,Very High,Active
16924.0,3,829.89,467,69,21,62,276.63,155.66666666666666,23.0,0.9782608695652173,High,Active
16926.0,1,230.25,35,14,371,0,230.25,35.0,14.0,1.0,Low,Inactive
16927.0,3,543.05,993,5,116,245,181.01666666666665,331.0,1.6666666666666667,0.32727272727272727,Medium,At Risk
16928.0,17,2806.75,2091,68,80,292,165.10294117647058,123.0,4.0,1.5838509316770188,Very High,Recently Inactive
16929.0,7,1295.39,929,51,4,151,185.0557142857143,132.71428571428572,7.285714285714286,1.160220994475138,High,Active
16930.0,3,378.89,339,47,26,42,126.29666666666667,113.0,15.666666666666666,1.25,Medium,Active
16931.0,21,4554.87,3134,448,5,364,216.89857142857142,149.23809523809524,21.333333333333332,1.598984771573604,Very High,Active
16932.0,1,150.23000000000002,82,44,53,0,150.23000000000002,82.0,44.0,1.0,Low,Recently Inactive
16933.0,2,563.23,288,42,1,237,281.615,144.0,21.0,0.2247191011235955,Medium,Active
16934.0,2,931.03,397,59,55,0,465.515,198.5,29.5,2.0,High,Recently Inactive
16936.0,1,261.9,171,56,26,0,261.9,171.0,56.0,1.0,Low,Active
16938.0,4,2711.6800000000003,2533,212,9,300,677.9200000000001,633.25,53.0,0.36363636363636365,Very High,Active
16940.0,3,3049.88,2169,226,52,237,1016.6266666666667,723.0,75.33333333333333,0.33707865168539325,Very High,Recently Inactive
16942.0,9,1904.99,805,159,13,215,211.66555555555556,89.44444444444444,17.666666666666668,1.1020408163265305,Very High,Active
16943.0,3,816.73,145,23,212,106,272.24333333333334,48.333333333333336,7.666666666666667,0.6617647058823529,High,Inactive
16945.0,19,4345.5,2725,137,22,336,228.71052631578948,143.42105263157896,7.2105263157894735,1.557377049180328,Very High,Active
16947.0,1,406.48,312,21,236,0,406.48,312.0,21.0,1.0,Medium,Inactive
16948.0,3,435.02,1614,15,139,187,145.00666666666666,538.0,5.0,0.4147465437788018,Medium,At Risk
16949.0,6,1286.27,791,57,4,312,214.37833333333333,131.83333333333334,9.5,0.5263157894736842,High,Active
16950.0,3,1178.56,644,39,57,310,392.8533333333333,214.66666666666666,13.0,0.2647058823529412,High,Recently Inactive
16951.0,3,1277.75,1318,73,135,169,425.9166666666667,439.3333333333333,24.333333333333332,0.4522613065326633,High,At Risk
16952.0,2,167.61,92,16,109,0,83.805,46.0,8.0,2.0,Low,At Risk
16953.0,1,20.8,10,1,30,0,20.8,10.0,1.0,1.0,Low,Active
16954.0,9,2085.08,1054,40,1,358,231.67555555555555,117.11111111111111,4.444444444444445,0.6958762886597938,Very High,Active
16955.0,4,518.67,266,18,185,188,129.6675,66.5,4.5,0.5504587155963303,Medium,Inactive
16956.0,1,308.74,114,16,18,0,308.74,114.0,16.0,1.0,Medium,Active
16957.0,2,416.64,172,15,239,42,208.32,86.0,7.5,0.8333333333333334,Medium,Inactive
16959.0,1,117.35000000000001,49,7,87,0,117.35000000000001,49.0,7.0,1.0,Low,Recently Inactive
16960.0,3,505.1,301,91,39,213,168.36666666666667,100.33333333333333,30.333333333333332,0.3703703703703704,Medium,Recently Inactive
16961.0,1,234.17000000000002,125,14,116,0,234.17000000000002,125.0,14.0,1.0,Low,At Risk
16963.0,1,110.55000000000001,35,7,187,0,110.55000000000001,35.0,7.0,1.0,Low,Inactive
16965.0,1,192.07,243,25,227,0,192.07,243.0,25.0,1.0,Low,Inactive
16966.0,7,2154.97,1981,8,8,231,307.8528571428571,283.0,1.1428571428571428,0.8045977011494253,Very High,Active
16967.0,1,319.02,333,21,189,0,319.02,333.0,21.0,1.0,Medium,Inactive
16968.0,2,439.43,326,31,4,103,219.715,163.0,15.5,0.45112781954887216,Medium,Active
16969.0,3,650.41,816,42,39,152,216.8033333333333,272.0,14.0,0.4945054945054945,Medium,Recently Inactive
16971.0,1,357.21,72,40,38,0,357.21,72.0,40.0,1.0,Medium,Recently Inactive
16976.0,1,251.51999999999998,88,2,267,0,251.51999999999998,88.0,2.0,1.0,Low,Inactive
16978.0,1,344.33,166,39,78,0,344.33,166.0,39.0,1.0,Medium,Recently Inactive
16979.0,6,1852.0,865,64,4,294,308.6666666666667,144.16666666666666,10.666666666666666,0.5555555555555555,Very High,Active
16980.0,2,1028.46,739,71,255,36,514.23,369.5,35.5,0.9090909090909091,High,Inactive
16982.0,1,384.06,182,22,61,0,384.06,182.0,22.0,1.0,Medium,Recently Inactive
16983.0,7,1905.87,1335,112,13,356,272.26714285714286,190.71428571428572,16.0,0.544041450777202,Very High,Active
16984.0,2,4459.52,2380,354,88,41,2229.76,1190.0,177.0,0.8450704225352113,Very High,Recently Inactive
16985.0,10,5464.12,1832,62,17,341,546.412,183.2,6.2,0.8086253369272237,Very High,Active
16986.0,2,1873.2,1040,3,30,0,936.6,520.0,1.5,2.0,Very High,Active
16987.0,7,1616.8,401,74,3,202,230.97142857142856,57.285714285714285,10.571428571428571,0.9051724137931034,High,Active
16988.0,1,126.12,43,7,5,0,126.12,43.0,7.0,1.0,Low,Active
16989.0,6,1133.25,1233,7,7,143,188.875,205.5,1.1666666666666667,1.0404624277456647,High,Active
16990.0,1,179.0,100,1,219,0,179.0,100.0,1.0,1.0,Low,Inactive
16992.0,5,1614.31,860,84,11,274,322.86199999999997,172.0,16.8,0.493421052631579,High,Active
16996.0,6,1456.96,544,13,30,323,242.82666666666668,90.66666666666667,2.1666666666666665,0.509915014164306,High,Active
16997.0,3,702.0,360,7,288,37,234.0,120.0,2.3333333333333335,1.3432835820895521,High,Inactive
16998.0,4,295.0,76,1,150,154,73.75,19.0,0.25,0.6521739130434783,Low,At Risk
16999.0,2,484.82,294,21,23,50,242.41,147.0,10.5,0.7499999999999999,Medium,Active
17001.0,11,3989.57,2164,75,1,358,362.6881818181818,196.72727272727272,6.818181818181818,0.8505154639175257,Very High,Active
17002.0,3,1493.73,679,41,86,205,497.91,226.33333333333334,13.666666666666666,0.3829787234042553,High,Recently Inactive
17004.0,2,1312.1399999999999,771,38,46,46,656.0699999999999,385.5,19.0,0.7894736842105263,High,Recently Inactive
