StockCode,Product_Name,Total_Units_Sold,Total_Revenue,Orders,Customers,Average_Price,Revenue_Per_Order,Units_Per_Order,Customer_Penetration,Revenue_Segment
84519B,CARROT CHARLIE+LOLA COASTER SET,471,773.3,126,63,2.3733858267716537,6.137301587301587,3.738095238095238,1.453287197231834,High
84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,554,508.36999999999995,80,51,1.1018518518518519,6.3546249999999995,6.925,1.1764705882352942,Medium
84522,PINK PARTY SUNGLASSES,20,36.76,12,6,1.8166666666666667,3.063333333333333,1.6666666666666667,0.13840830449826988,Low
84527,FLAMES SUNGLASSES PINK LENSES,52,95.10000000000001,8,6,2.145,11.887500000000001,6.5,0.13840830449826988,Low
84531A,PINK KNITTED EGG COSY,147,76.69,29,24,0.6940000000000001,2.6444827586206894,5.068965517241379,0.5536332179930795,Low
84531B,BLUE KNITTED EGG COSY,155,85.61,28,24,0.7000000000000001,3.0575,5.535714285714286,0.5536332179930795,Low
84534B,FAIRY CAKE NOTEBOOK A5 SIZE,53,50.72,10,5,1.255,5.072,5.3,0.11534025374855825,Low
84534b,FAIRY CAKE NOTEBOOK A5 SIZE,2,3.32,2,0,1.66,1.66,1.0,0.0,Low
84535A,ENGLISH ROSE NOTEBOOK A6 SIZE,399,186.56,21,19,0.6776190476190477,8.883809523809523,19.0,0.4382929642445213,Medium
84535B,FAIRY CAKES NOTEBOOK A6 SIZE,1332,850.2,155,80,0.9028205128205128,5.485161290322581,8.593548387096774,1.845444059976932,High
84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,3138,1409.8999999999999,341,140,0.5375652173913043,4.134604105571847,9.20234604105572,3.229527104959631,High
84536B,FAIRY CAKES NOTEBOOK A7 SIZE,2102,888.14,178,74,0.5553631284916201,4.989550561797753,11.808988764044944,1.7070357554786622,High
84536a,ENGLISH ROSE NOTEBOOK A7 SIZE,14,11.060000000000002,4,0,0.79,2.7650000000000006,3.5,0.0,Low
84536b,FAIRY CAKES NOTEBOOK A7 SIZE,5,4.050000000000001,1,0,0.81,4.050000000000001,5.0,0.0,Low
84539,KNITTED RABBIT DOLL ,26,42.9,2,1,1.65,21.45,13.0,0.02306805074971165,Low
84548,CROCHET BEAR RED/BLUE  KEYRING,22,36.3,4,3,1.65,9.075,5.5,0.06920415224913494,Low
84549,CROCHET WHITE RABBIT KEYRING ,38,69.38,7,3,2.5585714285714287,9.911428571428571,5.428571428571429,0.06920415224913494,Low
84550,CROCHET LILAC/RED BEAR KEYRING,1,1.65,1,1,1.65,1.65,1.0,0.02306805074971165,Low
84551,CROCHET DOG KEYRING,13,21.45,2,1,1.65,10.725,6.5,0.02306805074971165,Low
84558A,3D DOG PICTURE PLAYING CARDS,333,987.4100000000001,81,49,3.1163414634146345,12.190246913580248,4.111111111111111,1.130334486735871,High
84558a,3D DOG PICTURE PLAYING CARDS,5,29.310000000000002,5,0,5.862,5.862,1.0,0.0,Low
84559A,3D SHEET OF DOG STICKERS,397,375.61,94,34,1.1461702127659574,3.9958510638297873,4.223404255319149,0.7843137254901961,Medium
84559B,3D SHEET OF CAT STICKERS,237,217.29,55,36,1.0139285714285715,3.9507272727272724,4.3090909090909095,0.8304498269896194,Medium
84559a,3D SHEET OF DOG STICKERS,29,48.379999999999995,22,0,1.6695454545454544,2.1990909090909088,1.3181818181818181,0.0,Low
84559b,3D SHEET OF CAT STICKERS,23,38.33,20,0,1.666,1.9164999999999999,1.15,0.0,Low
84562A,PINK/WHITE RIBBED MELAMINE JUG,3,23.85,3,2,7.95,7.95,1.0,0.0461361014994233,Low
84563A,PINK & WHITE BREAKFAST TRAY,96,369.84000000000003,35,11,4.716285714285714,10.566857142857144,2.742857142857143,0.2537485582468281,Medium
84563B,BLUE & WHITE BREAKFAST TRAY,94,346.3,38,18,4.016315789473684,9.113157894736842,2.473684210526316,0.4152249134948097,Medium
84568,GIRLS ALPHABET IRON ON PATCHES ,12442,2678.33,147,18,0.3868027210884354,18.219931972789116,84.63945578231292,0.4152249134948097,Very High
84569A,PACK 3 IRON ON DOG PATCHES,294,355.84,65,26,1.2592307692307692,5.474461538461538,4.523076923076923,0.5997693194925029,Medium
84569B,PACK 3 FIRE ENGINE/CAR PATCHES,85,118.4,19,11,1.7621052631578946,6.231578947368422,4.473684210526316,0.2537485582468281,Low
84569C,PACK 4 FLOWER/BUTTERFLY PATCHES,1,1.25,1,1,1.25,1.25,1.0,0.02306805074971165,Low
84569D,PACK 6 HEART/ICE-CREAM PATCHES,467,560.62,98,32,1.3740816326530612,5.720612244897959,4.76530612244898,0.7381776239907728,Medium
84575A,PINK DOG CANNISTER,14,39.3,4,4,3.95,9.825,3.5,0.0922722029988466,Low
84576,BLUE CAT BISCUIT BARREL PINK HEART,66,148.32,17,8,2.975882352941176,8.724705882352941,3.8823529411764706,0.1845444059976932,Medium
84580,MOUSE TOY WITH PINK T-SHIRT,389,1482.43,165,91,3.863053892215569,8.984424242424243,2.3575757575757574,2.09919261822376,High
84581,DOG TOY WITH PINK CROCHET SKIRT,187,709.71,90,60,3.844,7.885666666666667,2.077777777777778,1.384083044982699,High
84584,PINK GINGHAM CAT WITH SCARF,144,314.51,30,18,2.2963333333333336,10.483666666666666,4.8,0.4152249134948097,Medium
84592,CROCHET ROSE PURSE WITH SUEDE BACK,76,241.24000000000004,22,15,3.5954545454545457,10.965454545454547,3.4545454545454546,0.34602076124567477,Medium
84593,CROCHET ROSE DES CLOTHES HANGER,5,14.750000000000002,1,1,2.95,14.750000000000002,5.0,0.02306805074971165,Low
84595E,LARGE TORTILLA DESIGN RED BOWL,78,154.68,22,8,2.7563636363636363,7.030909090909091,3.5454545454545454,0.1845444059976932,Medium
84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,5023,2547.42,522,189,0.614593572778828,4.880114942528736,9.622605363984674,4.359861591695502,Very High
84596E,SMALL LICORICE DES PINK BOWL,564,411.68,79,33,0.9810126582278481,5.211139240506329,7.139240506329114,0.7612456747404844,Medium
84596F,SMALL MARSHMALLOWS PINK BOWL,3732,1943.62,435,166,0.631554054054054,4.468091954022988,8.579310344827586,3.829296424452134,High
84596G,SMALL CHOCOLATES PINK BOWL,1855,949.0799999999999,245,84,0.6263967611336032,3.8737959183673465,7.571428571428571,1.9377162629757785,High
84596J,MIXED NUTS LIGHT GREEN BOWL,568,296.45,68,21,0.8294117647058823,4.359558823529412,8.352941176470589,0.4844290657439446,Medium
84596L,BISCUITS SMALL BOWL LIGHT BLUE,1254,629.38,172,49,0.7058720930232558,3.659186046511628,7.290697674418604,1.130334486735871,Medium
84596b,SMALL DOLLY MIX DESIGN ORANGE BOWL,7,17.57,5,0,2.51,3.5140000000000002,1.4,0.0,Low
84596e,SMALL LICORICE DES PINK BOWL,10,25.099999999999998,6,0,2.51,4.183333333333333,1.6666666666666667,0.0,Low
84596f,SMALL MARSHMALLOWS PINK BOWL,16,39.36,12,0,2.46,3.28,1.3333333333333333,0.0,Low
84596g,SMALL CHOCOLATES PINK BOWL,3,7.38,1,0,2.46,7.38,3.0,0.0,Low
84596l,BISCUITS SMALL BOWL LIGHT BLUE,1,2.46,1,0,2.46,2.46,1.0,0.0,Low
84597B,RETRO BROWN BALL ASHTRAY ,41,51.25,5,3,1.25,10.25,8.2,0.06920415224913494,Low
84597C,RETRO PINK BALL ASHTRAY ,46,57.5,13,11,1.25,4.423076923076923,3.5384615384615383,0.2537485582468281,Low
84598,BOYS ALPHABET IRON ON PATCHES,1975,546.04,99,5,0.38494949494949493,5.515555555555555,19.949494949494948,0.11534025374855825,Medium
84600,NEW BAROQUE JEWELLERY BOX ,53,446.89,25,16,9.4516,17.8756,2.12,0.3690888119953864,Medium
84609,TALL ROCOCO CANDLE HOLDER,93,770.59,20,16,9.6295,38.5295,4.65,0.3690888119953864,High
84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,6,27.9,3,3,4.65,9.299999999999999,2.0,0.06920415224913494,Low
84613C,BLUE NEW BAROQUE FLOCK CANDLESTICK,1,4.65,1,1,4.65,4.65,1.0,0.02306805074971165,Low
84614A,PINK BAROQUE FLOCK CANDLE HOLDER,2,11.9,1,1,5.95,11.9,2.0,0.02306805074971165,Low
84616,SILVER ROCCOCO CHANDELIER,14,504.32,9,6,39.39666666666667,56.035555555555554,1.5555555555555556,0.13840830449826988,Medium
84617,NEW BAROQUE BLACK BOXES,3,38.25,3,3,12.75,12.75,1.0,0.06920415224913494,Low
84620,BLUE GINGHAM ROSE CUSHION COVER,2,11.9,1,1,5.95,11.9,2.0,0.02306805074971165,Low
84625A,PINK NEW BAROQUECANDLESTICK CANDLE,478,605.48,42,24,2.6080952380952382,14.416190476190476,11.380952380952381,0.5536332179930795,Medium
84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,449,536.41,35,20,2.384857142857143,15.325999999999999,12.82857142857143,0.461361014994233,Medium
84629,WHITE 3 FRAME BIRDS AND TREE ,20,150.0,10,10,10.05,15.0,2.0,0.2306805074971165,Medium
84631,FRUIT TREE AND BIRDS WALL PLAQUE,40,340.58,24,7,8.713333333333333,14.190833333333332,1.6666666666666667,0.16147635524798157,Medium
84632,DECORATIVE HANGING SHELVING UNIT,6,359.70000000000005,5,5,59.95,71.94000000000001,1.2,0.11534025374855825,Medium
84637,KITCHEN FLOWER POTS WALL PLAQUE,116,619.59,83,11,5.3020481927710845,7.464939759036145,1.3975903614457832,0.2537485582468281,Medium
84638,SMALL KITCHEN FLOWER POTS PLAQUE,50,331.5,37,11,6.668918918918919,8.95945945945946,1.3513513513513513,0.2537485582468281,Medium
84658,WHITE STITCHED CUSHION COVER,57,412.23,22,14,7.2995652173913035,18.737727272727273,2.590909090909091,0.32295271049596314,Medium
84659A,WHITE TRAVEL ALARM CLOCK,280,676.27,89,19,2.4769662921348314,7.5985393258426965,3.146067415730337,0.4382929642445213,Medium
84660A,WHITE STITCHED WALL CLOCK,843,783.45,42,30,1.6857142857142857,18.65357142857143,20.071428571428573,0.6920415224913495,High
84660B,BLACK STITCHED WALL CLOCK,707,733.28,40,20,2.104,18.332,17.675,0.461361014994233,High
84660C,PINK STITCHED WALL CLOCK,661,693.32,45,20,2.494666666666667,15.407111111111112,14.688888888888888,0.461361014994233,High
84660a,WHITE STITCHED WALL CLOCK,4,29.84,2,0,7.46,14.92,2.0,0.0,Low
84660b,BLACK STITCHED WALL CLOCK,2,15.08,2,0,7.54,7.54,1.0,0.0,Low
84660c,PINK STITCHED WALL CLOCK,18,134.92,16,0,7.5,8.4325,1.125,0.0,Medium
84661A,WHITE SQUARE TABLE CLOCK,104,167.79,20,10,2.7855,8.3895,5.2,0.2306805074971165,Medium
84661B,BLACK SQUARE TABLE CLOCK,115,300.24,29,10,3.3796551724137927,10.353103448275862,3.9655172413793105,0.2306805074971165,Medium
84661C,PINK SQUARE TABLE CLOCK,71,104.84,14,5,3.015,7.488571428571428,5.071428571428571,0.11534025374855825,Low
84661a,WHITE SQUARE TABLE CLOCK,1,4.96,1,0,4.96,4.96,1.0,0.0,Low
84661b,BLACK SQUARE TABLE CLOCK,1,4.96,1,0,4.96,4.96,1.0,0.0,Low
84663A,GRASS HOPPER WOODEN WALL CLOCK ,272,374.12,34,21,2.9629411764705886,11.003529411764706,8.0,0.4844290657439446,Medium
84665,SQUARE CHERRY BLOSSOM CABINET,105,624.75,17,14,5.95,36.75,6.176470588235294,0.32295271049596314,Medium
84666,SQUARE CHERRY BLOSSOM CABINET,24,94.80000000000001,4,4,3.95,23.700000000000003,6.0,0.0922722029988466,Low
84673A,PINK FLY SWAT,92,63.72,43,21,0.7040909090909091,1.481860465116279,2.13953488372093,0.4844290657439446,Low
84673B,BLUE FLY SWAT,179,156.63,66,31,0.9283333333333333,2.373181818181818,2.712121212121212,0.7151095732410611,Medium
84674,FLYING PIG WATERING CAN,193,466.95000000000005,47,31,3.2604166666666665,9.935106382978724,4.1063829787234045,0.7151095732410611,Medium
84675,FROG KING WATERING CAN,9,26.55,2,2,2.95,13.275,4.5,0.0461361014994233,Low
84678,CLASSICAL ROSE SMALL VASE,142,247.04,13,10,2.813846153846154,19.00307692307692,10.923076923076923,0.2306805074971165,Medium
84679,CLASSICAL ROSE TABLE LAMP,6,55.7,2,2,11.95,27.85,3.0,0.0461361014994233,Low
84683,CLASSICAL ROSE CANDLESTAND,194,162.20000000000002,12,6,1.5075,13.516666666666667,16.166666666666668,0.13840830449826988,Medium
84685,BEACH HUT KEY CABINET,34,177.33,21,6,5.938571428571429,8.444285714285716,1.619047619047619,0.13840830449826988,Medium
84686,BEACH HUT MIRROR,49,66.39,8,7,2.9525,8.29875,6.125,0.16147635524798157,Low
84687,BEACH HUT SHELF W 3 DRAWERS,81,504.43,31,16,7.804193548387097,16.27193548387097,2.6129032258064515,0.3690888119953864,Medium
84688,BEACH HUT DESIGN BLACKBOARD,41,203.07,15,7,6.171333333333333,13.538,2.7333333333333334,0.16147635524798157,Medium
84689,S/2 BEACH HUT TREASURE CHESTS,3,9.95,2,2,3.975,4.975,1.5,0.0461361014994233,Low
84691,PACK 20 DOLLY PEGS,242,174.5,4,2,0.7525,43.625,60.5,0.0461361014994233,Medium
84692,BOX OF 24 COCKTAIL PARASOLS,7903,4327.38,583,209,0.6784745762711863,7.422607204116638,13.5557461406518,4.821222606689735,Very High
84705C,PINK FLOCK PHOTO FRAME ,12,15.0,1,1,1.25,15.0,12.0,0.02306805074971165,Low
84706D,CHERRY BLOSSOM TABLE CLOCK ,8,29.599999999999998,4,3,3.6999999999999997,7.3999999999999995,2.0,0.06920415224913494,Low
84706F,RED PEONY TABLE CLOCK,16,47.2,10,9,2.95,4.720000000000001,1.6,0.20761245674740486,Low
84707A,SILVER JEWELLED MIRROR TRINKET TRAY,95,695.23,45,21,9.787555555555555,15.449555555555555,2.111111111111111,0.4844290657439446,High
84707B,PINK JEWELLED MIRROR TRINKET TRAY,34,210.54999999999998,18,13,8.18611111111111,11.697222222222221,1.8888888888888888,0.29988465974625145,Medium
84708B,PINK JEWELLED PHOTO FRAME ,62,326.35,19,13,5.931052631578948,17.176315789473687,3.263157894736842,0.29988465974625145,Medium
84709B,PINK OVAL JEWELLED MIRROR,20,119.0,11,11,5.95,10.818181818181818,1.8181818181818181,0.2537485582468281,Low
84711A,SILVER OVAL SHAPE TRINKET BOX,25,221.8,17,7,8.609411764705882,13.047058823529412,1.4705882352941178,0.16147635524798157,Medium
84711B,PINK OVAL SHAPE TRINKET BOX,20,186.64,13,7,8.999230769230769,14.356923076923076,1.5384615384615385,0.16147635524798157,Medium
84712B,PINK JEWELLED PHOTO FRAME,30,231.56,20,9,7.6825,11.578,1.5,0.20761245674740486,Medium
84715,SET OF 6 ICE CREAM SKITTLES,16,47.2,3,3,2.9500000000000006,15.733333333333334,5.333333333333333,0.06920415224913494,Low
84723,CHERRY BLOSSOM CANVAS ART PICTURE,41,97.95,6,5,3.9499999999999997,16.325,6.833333333333333,0.11534025374855825,Low
84725,FREESTYLE CANVAS ART PICTURE,41,39.65,18,16,1.2444444444444445,2.2027777777777775,2.2777777777777777,0.3690888119953864,Low
84731,3 BIRDS CANVAS SCREEN,2,2.04,2,2,1.02,1.02,1.0,0.0461361014994233,Low
84732B,CUTE BIRD CEATURE SCREEN,22,8.58,2,2,0.39,4.29,11.0,0.0461361014994233,Low
84732D,CUTE RABBIT CEATURE SCREEN ,11,4.29,2,2,0.39,2.145,5.5,0.0461361014994233,Low
84741C,CITRUS GARLAND FELT FLOWERS ,60,117.0,14,14,1.95,8.357142857142858,4.285714285714286,0.32295271049596314,Low
84743C,ORANGE FELT VASE + FLOWERS,1,1.25,1,1,1.25,1.25,1.0,0.02306805074971165,Low
84744,S/6 SEW ON CROCHET FLOWERS,110,140.02,20,17,1.376,7.001,5.5,0.39215686274509803,Medium
84745A,PINK HANGING GINGHAM EASTER HEN,32,13.44,5,5,0.42000000000000004,2.6879999999999997,6.4,0.11534025374855825,Low
84745B,BLUE HANGING GINGHAM EASTER HEN,32,13.44,5,5,0.42000000000000004,2.6879999999999997,6.4,0.11534025374855825,Low
84746,PINK EASTER HENS+FLOWER,14,38.31,9,1,2.6033333333333335,4.256666666666667,1.5555555555555556,0.02306805074971165,Low
84748,FOLK FELT HANGING MULTICOL GARLAND,204,570.86,61,7,3.2162295081967214,9.358360655737705,3.3442622950819674,0.16147635524798157,Medium
84750A,PINK SMALL GLASS CAKE STAND,24,46.8,1,1,1.95,46.8,24.0,0.02306805074971165,Low
84750B,BLACK SMALL GLASS CAKE STAND,61,54.99,12,12,1.17,4.5825000000000005,5.083333333333333,0.27681660899653976,Low
84751B,BLACK MEDIUM GLASS CAKE STAND,17,37.11,8,8,1.9,4.63875,2.125,0.1845444059976932,Low
84754,S/15 SILVER GLASS BAUBLES IN BAG,558,725.52,62,35,1.7536507936507935,11.701935483870967,9.0,0.8073817762399077,High
84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16401,10487.050000000001,621,318,0.7275401929260451,16.887359098228664,26.41062801932367,7.335640138408304,Very High
84760S,SMALL HANGING GLASS+ZINC LANTERN,43,62.349999999999994,8,8,1.45,7.793749999999999,5.375,0.1845444059976932,Low
84763,ZINC FINISH 15CM PLANTER POTS,601,748.34,57,39,1.4157894736842105,13.128771929824563,10.543859649122806,0.8996539792387545,High
84766,SILVER ROCOCO CANDLE STICK,146,340.7,14,11,3.3785714285714286,24.335714285714285,10.428571428571429,0.2537485582468281,Medium
84773,RED ROSE AND LACE C/COVER,3,8.850000000000001,1,1,2.95,8.850000000000001,3.0,0.02306805074971165,Low
84789,ENCHANTED BIRD PLANT CAGE,186,640.72,48,33,4.039791666666667,13.348333333333334,3.875,0.7612456747404844,Medium
84792,ENCHANTED BIRD COATHANGER 5 HOOK,833,3974.32,241,125,5.533209876543211,16.490954356846473,3.4564315352697097,2.883506343713956,Very High
84795B,SUNSET CHECK HAMMOCK,176,1390.64,48,33,9.090833333333334,28.971666666666668,3.6666666666666665,0.7612456747404844,High
84795C,OCEAN STRIPE HAMMOCK ,2,15.9,1,1,7.95,15.9,2.0,0.02306805074971165,Low
84795b,SUNSET CHECK HAMMOCK,16,266.78,14,0,16.654999999999998,19.055714285714284,1.1428571428571428,0.0,Medium
84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,61,568.13,43,10,9.327209302325581,13.21232558139535,1.4186046511627908,0.2306805074971165,Medium
84796B,BLUE SAVANNAH PICNIC HAMPER FOR 2,256,2393.5899999999997,124,16,9.261209677419354,19.30314516129032,2.064516129032258,0.3690888119953864,Very High
84796a,PINK HAWAIIAN PICNIC HAMPER FOR 2,17,141.10999999999999,12,0,8.305,11.759166666666665,1.4166666666666667,0.0,Medium
84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,23,58.64999999999999,4,3,2.55,14.662499999999998,5.75,0.06920415224913494,Low
84798B,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,11,28.05,3,2,2.55,9.35,3.6666666666666665,0.0461361014994233,Low
84799,SPRIG LAVENDER ARTIFICIAL FLOWER,224,160.48,10,9,1.001,16.048,22.4,0.20761245674740486,Medium
84800L,LARGE WHITE/PINK ROSE ART FLOWER,360,639.36,22,20,1.9245454545454548,29.061818181818182,16.363636363636363,0.461361014994233,Medium
84800M,MEDIUM WHITE/PINK ROSE ART FLOWER,127,174.31,11,11,1.5372727272727273,15.846363636363636,11.545454545454545,0.2537485582468281,Medium
84800S,SMALL WHITE/PINK ROSE ART FLOWER,107,120.07,9,9,1.2077777777777778,13.341111111111111,11.88888888888889,0.20761245674740486,Low
84801A,PINK HYDRANGEA ART FLOWER,46,96.60000000000001,5,5,2.1,19.32,9.2,0.11534025374855825,Low
84801B,WHITE HYDRANGEA ART FLOWER,22,46.2,3,3,2.1,15.4,7.333333333333333,0.06920415224913494,Low
84802A,WHITE ANEMONE ARTIFICIAL FLOWER,2,3.38,1,1,1.69,3.38,2.0,0.02306805074971165,Low
84802B,PURPLE ANEMONE ARTIFICIAL FLOWER,4,6.76,1,1,1.69,6.76,4.0,0.02306805074971165,Low
84803A,PINK ALLIUM  ARTIFICIAL FLOWER,3,5.07,1,0,1.69,5.07,3.0,0.0,Low
84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,17,28.73,4,3,1.69,7.1825,4.25,0.06920415224913494,Low
84804A,CREAM DELPHINIUM ARTIFICIAL FLOWER,70,180.58,8,8,2.68,22.5725,8.75,0.1845444059976932,Medium
84804B,BLUE DELPHINIUM ARTIFICIAL FLOWER,99,188.37000000000003,6,6,2.23,31.395000000000007,16.5,0.13840830449826988,Medium
84805A,CREAM CLIMBING HYDRANGA ART FLOWER,32,60.0,4,3,2.5,15.0,8.0,0.06920415224913494,Low
84805B,BLUE CLIMBING HYDRANGA ART FLOWER,38,52.5,3,3,2.0833333333333335,17.5,12.666666666666666,0.06920415224913494,Low
84806A,PINK CANDYSTUFT ARTIFICIAL FLOWER,137,96.88999999999999,11,11,1.0645454545454545,8.808181818181817,12.454545454545455,0.2537485582468281,Low
84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,308,411.55999999999995,20,18,1.387,20.577999999999996,15.4,0.4152249134948097,Medium
84809A,WHITE CHRYSANTHEMUMS ART FLOWER,55,115.5,8,5,2.1,14.4375,6.875,0.11534025374855825,Low
84809B,PINK CHRYSANTHEMUMS ART FLOWER,18,37.8,1,1,2.1,37.8,18.0,0.02306805074971165,Low
84813,SET OF 4 DIAMOND NAPKIN RINGS,166,1393.79,38,20,10.532105263157895,36.67868421052631,4.368421052631579,0.461361014994233,High
84816,DANISH ROSE BEDSIDE CABINET,13,519.35,10,10,39.95,51.935,1.3,0.2306805074971165,Medium
84817,DANISH ROSE DECORATIVE PLATE,951,710.64,55,48,1.4351785714285714,12.920727272727273,17.29090909090909,1.107266435986159,High
84818,DANISH ROSE PHOTO FRAME,1423,1460.81,99,79,1.3489898989898987,14.755656565656565,14.373737373737374,1.8223760092272203,High
84819,DANISH ROSE ROUND SEWING BOX,811,951.79,62,56,2.2196774193548388,15.351451612903226,13.080645161290322,1.2918108419838525,High
84820,DANISH ROSE TRINKET TRAYS,259,483.05,31,31,3.877741935483871,15.582258064516129,8.35483870967742,0.7151095732410611,Medium
84821,DANISH ROSE DELUXE COASTER,935,407.15,40,35,0.614390243902439,10.178749999999999,23.375,0.8073817762399077,Medium
84823,DANISH ROSE FOLDING CHAIR,112,890.4000000000001,25,25,7.95,35.61600000000001,4.48,0.5767012687427913,High
84824,DANISH ROSE UMBRELLA STAND,2,31.9,2,2,15.95,15.95,1.0,0.0461361014994233,Low
84826,ASSTD DESIGN 3D PAPER STICKERS,1162,389.38,31,28,0.5578787878787879,12.560645161290322,37.483870967741936,0.6459054209919263,Medium
84827,ASS DES PHONE SPONGE CRAFT STICKER,509,153.09,14,12,0.465,10.935,36.357142857142854,0.27681660899653976,Medium
84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,1099,1536.3600000000001,182,82,1.6410326086956522,8.441538461538462,6.038461538461538,1.8915801614763552,High
84832,ZINC WILLIE WINKIE  CANDLE STICK,2933,2712.7,268,137,1.0908487084870848,10.122014925373133,10.944029850746269,3.160322952710496,Very High
84836,ZINC METAL HEART DECORATION,5937,7418.07,535,311,1.3647155963302753,13.865551401869158,11.097196261682242,7.174163783160322,Very High
84840,SWEETHEART CARRY-ALL BASKET,6,76.44,6,3,12.74,12.74,1.0,0.06920415224913494,Low
84842,HELLO SAILOR BATHROOM SET,14,52.5,9,8,3.75,5.833333333333333,1.5555555555555556,0.1845444059976932,Low
84843,WHITE SOAP RACK WITH 2 BOTTLES,172,969.8000000000001,48,36,6.570816326530613,20.20416666666667,3.5833333333333335,0.8304498269896194,High
84846A,SCENTED CANDLE IN DIGITALIS TIN,56,126.04,13,9,2.5869230769230773,9.695384615384615,4.3076923076923075,0.20761245674740486,Low
84847,FLORAL BATHROOM SET,20,75.0,11,9,3.75,6.818181818181818,1.8181818181818181,0.20761245674740486,Low
84849A,HELLO SAILOR BLUE SOAP HOLDER,180,344.34000000000003,53,25,2.3567924528301885,6.496981132075472,3.3962264150943398,0.5767012687427913,Medium
84849B,FAIRY SOAP SOAP HOLDER,266,478.83,76,41,2.053421052631579,6.300394736842105,3.5,0.9457900807381776,Medium
84849D,HOT BATHS SOAP HOLDER,494,859.0,114,64,1.8581739130434782,7.535087719298246,4.333333333333333,1.4763552479815456,High
84854,GIRLY PINK TOOL SET,5,24.75,1,1,4.95,24.75,5.0,0.02306805074971165,Low
84856L,LARGE TAHITI BEACH BAG,2,17.82,2,0,8.91,8.91,1.0,0.0,Low
84856S,SMALL TAHITI BEACH BAG,4,18.6,1,0,4.65,18.6,4.0,0.0,Low
84857B,BLUE MONTE CARLO HANDBAG,24,46.8,1,1,1.95,46.8,24.0,0.02306805074971165,Low
84857C,PINK MONTE CARLO HANDBAG,98,232.32999999999998,10,8,4.763,23.232999999999997,9.8,0.1845444059976932,Medium
84858C,PINK RIVIERA HANDBAG,186,261.68,6,4,5.33,43.61333333333334,31.0,0.0922722029988466,Medium
84859A,SILVER DISCO HANDBAG,129,272.99,35,24,2.485,7.799714285714286,3.6857142857142855,0.5536332179930795,Medium
84859B,BLUE DISCO HANDBAG,31,64.81,11,10,2.346363636363636,5.891818181818182,2.8181818181818183,0.2306805074971165,Low
84859C,PINK DISCO HANDBAG,84,180.51999999999998,22,17,2.429090909090909,8.205454545454545,3.8181818181818183,0.39215686274509803,Medium
84865,NEW BAROQUE BLACK PHOTO ALBUM,27,146.21,14,8,7.307857142857143,10.44357142857143,1.9285714285714286,0.1845444059976932,Medium
84870B,BLUE GEISHA GIRL ,44,146.07999999999998,25,9,3.4415999999999998,5.8431999999999995,1.76,0.20761245674740486,Medium
84870C,GREEN GEISHA GIRL ,46,146.05,28,10,3.1614285714285715,5.216071428571429,1.6428571428571428,0.2306805074971165,Medium
84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,40,450.08,32,3,11.3675,14.065,1.25,0.06920415224913494,Medium
84872a,TEATIME FUNKY FLOWER BACKPACK FOR 2,26,282.15,21,0,10.855714285714285,13.435714285714285,1.2380952380952381,0.0,Medium
84873A,FUNKY FLOWER PICNIC BAG FOR 4,2,33.9,2,2,16.95,16.95,1.0,0.0461361014994233,Low
84874B,BLUE TRAVEL FIRST AID KIT,41,67.50999999999999,14,7,1.64,4.822142857142857,2.9285714285714284,0.16147635524798157,Low
84875B,GREEN SQUARE COMPACT MIRROR,131,203.51,20,14,2.5524999999999998,10.1755,6.55,0.32295271049596314,Medium
84875D,BLUE SQUARE COMPACT MIRROR,51,63.75,8,8,1.25,7.96875,6.375,0.1845444059976932,Low
84876B,GREEN HEART COMPACT MIRROR,218,315.81,33,17,2.417058823529412,9.57,6.606060606060606,0.39215686274509803,Medium
84876D,BLUE HEART COMPACT MIRROR,128,217.5,16,12,3.59375,13.59375,8.0,0.27681660899653976,Medium
84877A,PINK ROUND COMPACT MIRROR,40,58.16,4,1,2.27,14.54,10.0,0.02306805074971165,Low
84877B,GREEN ROUND COMPACT MIRROR,144,210.56,21,8,2.32,10.026666666666667,6.857142857142857,0.1845444059976932,Medium
84877D,BLUE ROUND COMPACT MIRROR,96,150.93,18,11,2.325,8.385,5.333333333333333,0.2537485582468281,Medium
84879,ASSORTED COLOUR BIRD ORNAMENT,36362,58927.62,1455,678,1.7225745257452574,40.50008247422681,24.99106529209622,15.6401384083045,Very High
84880,WHITE WIRE EGG HOLDER,312,2012.74,76,51,7.74987012987013,26.48342105263158,4.105263157894737,1.1764705882352942,High
84881,BLUE WIRE SPIRAL CANDLE HOLDER,12,82.57,6,5,7.411666666666666,13.761666666666665,2.0,0.11534025374855825,Low
